user_id,acquisition_date,channel,first_session_seconds,registered,activated,retained_d1,retained_d3,retained_d7,retained_d30
U008914,2026-01-13,Organic,42,0,0,0,1,0,0
U008970,2026-01-13,Search,160,1,1,0,0,0,0
U009052,2026-01-13,Search,205,1,1,0,0,0,0
U009135,2026-01-13,Search,10,1,0,0,0,0,0
U009144,2026-01-13,Referral,11,1,0,0,0,0,0
U009161,2026-01-13,Organic,299,0,0,1,0,1,1
U009284,2026-01-13,Referral,50,1,1,0,0,0,0
U009314,2026-01-13,Paid Social,51,0,0,0,0,0,1
U009320,2026-01-13,Organic,84,1,1,0,1,0,0
U009324,2026-01-13,Organic,116,0,0,0,1,0,1
U009487,2026-01-13,Referral,652,1,1,0,0,0,0
U009519,2026-01-13,Paid Social,327,1,1,0,1,0,0
U009581,2026-01-13,Referral,60,0,0,1,0,0,0
U009594,2026-01-13,Organic,937,0,0,0,1,1,0
U009597,2026-01-13,Search,23,1,1,0,0,0,0
U009705,2026-01-13,Paid Social,29,0,0,1,0,0,0
U009723,2026-01-13,Search,170,0,0,1,0,0,0
U009746,2026-01-13,Organic,204,0,0,0,1,0,0
U009797,2026-01-13,Search,31,0,0,0,0,0,0
U009834,2026-01-13,Search,388,0,0,0,0,0,0
U009836,2026-01-13,Search,49,1,1,0,0,0,0
U009848,2026-01-13,Paid Social,53,0,0,1,1,0,0
U000007,2026-01-14,Paid Social,65,1,1,0,0,0,0
U000042,2026-01-14,Referral,146,1,1,1,0,0,0
U000185,2026-01-14,Paid Social,96,0,0,1,0,0,1
U000236,2026-01-14,Search,43,1,1,0,0,0,0
U000258,2026-01-14,Search,49,1,0,0,1,0,0
U000366,2026-01-14,Paid Social,14,1,0,0,0,0,0
U000384,2026-01-14,Paid Social,21,0,0,0,0,0,0
U000394,2026-01-14,Search,42,0,0,0,0,0,0
U000400,2026-01-14,Search,433,0,0,1,1,0,0
U000420,2026-01-14,Paid Social,1256,0,0,0,0,0,0
U000429,2026-01-14,Referral,488,1,1,1,1,1,1
U000532,2026-01-14,Search,71,1,1,1,0,0,0
U000590,2026-01-14,Paid Social,112,0,0,0,0,0,0
U000605,2026-01-14,Referral,222,1,1,0,1,1,0
U000781,2026-01-14,Organic,396,1,1,1,0,0,0
U000785,2026-01-14,Organic,79,0,0,0,1,1,0
U000909,2026-01-14,Organic,15,1,1,0,0,0,1
U000929,2026-01-14,Organic,57,0,0,0,0,0,0
U000983,2026-01-14,Organic,57,1,1,0,1,0,0
U000987,2026-01-14,Organic,320,1,0,0,0,0,0
U001035,2026-01-14,Organic,211,0,0,0,1,0,0
U001087,2026-01-14,Referral,48,0,0,0,0,0,0
U001152,2026-01-14,Search,64,1,1,0,0,0,0
U001157,2026-01-14,Paid Social,39,1,1,1,0,0,0
U001165,2026-01-14,Organic,329,1,1,1,0,0,0
U001189,2026-01-14,Organic,119,1,1,0,1,0,0
U001222,2026-01-14,Paid Social,604,0,0,0,0,0,0
U001310,2026-01-14,Referral,21,0,0,0,0,1,0
U001328,2026-01-14,Referral,71,1,1,1,0,0,0
U001339,2026-01-14,Paid Social,55,1,1,0,0,0,0
U001410,2026-01-14,Paid Social,47,0,0,0,0,0,0
U001548,2026-01-14,Referral,40,1,1,0,0,0,1
U001563,2026-01-14,Paid Social,173,1,0,0,0,0,0
U001689,2026-01-14,Organic,26,1,0,0,0,1,0
U001729,2026-01-14,Organic,240,0,0,0,0,0,0
U001781,2026-01-14,Paid Social,58,1,1,0,0,0,0
U001797,2026-01-14,Organic,80,0,0,0,0,1,0
U001905,2026-01-14,Paid Social,187,0,0,0,0,0,0
U002337,2026-01-14,Organic,14,1,1,0,1,0,0
U002362,2026-01-14,Paid Social,177,0,0,0,0,0,0
U002378,2026-01-14,Organic,170,1,1,0,1,1,0
U002508,2026-01-14,Referral,32,0,0,0,0,1,0
U002522,2026-01-14,Paid Social,464,0,0,0,1,0,0
U002606,2026-01-14,Organic,158,1,0,0,0,0,0
U002611,2026-01-14,Search,48,1,1,1,0,0,0
U002613,2026-01-14,Organic,285,1,1,1,1,0,0
U002647,2026-01-14,Paid Social,231,1,1,1,0,0,0
U002688,2026-01-14,Search,278,1,0,1,0,0,0
U002768,2026-01-14,Referral,24,1,1,0,1,0,0
U002774,2026-01-14,Organic,43,0,0,1,0,0,0
U002798,2026-01-14,Paid Social,126,1,1,0,1,0,0
U002809,2026-01-14,Paid Social,38,0,0,0,0,0,0
U002982,2026-01-14,Paid Social,41,1,1,0,0,1,0
U003040,2026-01-14,Organic,333,1,1,0,0,0,0
U003068,2026-01-14,Organic,41,1,1,0,0,1,0
U003275,2026-01-14,Organic,191,0,0,0,1,0,0
U003313,2026-01-14,Organic,145,0,0,0,1,1,0
U003542,2026-01-14,Referral,169,1,1,1,0,0,0
U003556,2026-01-14,Paid Social,18,1,1,0,1,0,0
U003624,2026-01-14,Paid Social,31,1,0,0,1,0,0
U003636,2026-01-14,Organic,139,0,0,0,0,0,1
U003645,2026-01-14,Referral,71,0,0,1,1,0,0
U003669,2026-01-14,Organic,48,1,1,1,0,0,0
U003794,2026-01-14,Organic,1752,1,1,1,1,1,0
U003795,2026-01-14,Search,242,1,1,1,0,1,0
U003796,2026-01-14,Paid Social,32,0,0,0,0,0,0
U003857,2026-01-14,Organic,37,1,1,0,1,1,0
U003920,2026-01-14,Paid Social,158,0,0,0,1,0,0
U003922,2026-01-14,Organic,119,0,0,0,0,0,0
U004019,2026-01-14,Paid Social,11,1,0,0,0,0,0
U004032,2026-01-14,Paid Social,164,0,0,0,0,0,0
U004057,2026-01-14,Organic,110,1,0,0,1,0,0
U004128,2026-01-14,Search,44,0,0,0,0,0,0
U004247,2026-01-14,Organic,275,1,0,1,0,0,0
U004326,2026-01-14,Paid Social,18,1,1,0,0,0,0
U004432,2026-01-14,Paid Social,104,1,1,0,0,0,0
U004622,2026-01-14,Organic,173,1,1,0,1,1,0
U004638,2026-01-14,Referral,132,1,1,1,1,0,0
U004820,2026-01-14,Referral,13,0,0,1,0,1,0
U004908,2026-01-14,Search,166,0,0,0,0,0,0
U005018,2026-01-14,Organic,211,1,1,1,0,0,0
U005071,2026-01-14,Paid Social,33,1,1,1,0,0,0
U005094,2026-01-14,Paid Social,7,0,0,0,0,0,0
U005140,2026-01-14,Organic,277,1,1,1,1,0,0
U005353,2026-01-14,Organic,441,1,1,1,1,0,0
U005359,2026-01-14,Paid Social,24,1,1,0,0,0,0
U005422,2026-01-14,Paid Social,101,1,1,0,0,0,0
U005433,2026-01-14,Referral,112,0,0,0,1,0,0
U005465,2026-01-14,Search,41,1,0,0,0,0,0
U005571,2026-01-14,Paid Social,63,0,0,0,0,0,0
U005590,2026-01-14,Search,254,0,0,1,0,0,0
U005683,2026-01-14,Organic,82,1,1,0,1,1,1
U005692,2026-01-14,Referral,22,1,1,0,0,0,0
U005708,2026-01-14,Search,34,1,1,0,1,0,0
U005728,2026-01-14,Referral,13,1,1,0,0,0,1
U005730,2026-01-14,Paid Social,24,0,0,0,0,0,0
U005795,2026-01-14,Paid Social,33,0,0,1,0,0,0
U005810,2026-01-14,Organic,31,0,0,0,0,0,0
U005825,2026-01-14,Referral,85,1,1,0,0,1,0
U005855,2026-01-14,Paid Social,149,1,1,0,0,1,0
U005895,2026-01-14,Organic,55,1,1,1,0,0,0
U005940,2026-01-14,Referral,97,1,1,0,0,0,0
U006097,2026-01-14,Paid Social,23,1,1,1,0,0,1
U006155,2026-01-14,Search,74,0,0,1,0,0,1
U006174,2026-01-14,Paid Social,397,1,1,1,1,0,0
U006341,2026-01-14,Paid Social,275,1,1,1,0,0,0
U006359,2026-01-14,Search,56,0,0,0,0,0,0
U006442,2026-01-14,Organic,67,0,0,1,0,0,0
U006485,2026-01-14,Organic,12,1,1,1,0,0,1
U006705,2026-01-14,Search,100,0,0,1,1,0,0
U006714,2026-01-14,Organic,70,1,1,1,0,0,0
U006911,2026-01-14,Referral,68,1,0,0,0,0,0
U007080,2026-01-14,Organic,15,1,1,0,0,0,0
U007142,2026-01-14,Paid Social,109,1,0,0,0,0,0
U007252,2026-01-14,Referral,102,1,1,0,0,0,0
U007273,2026-01-14,Organic,67,0,0,0,0,0,1
U007398,2026-01-14,Referral,499,0,0,0,1,1,0
U007412,2026-01-14,Organic,172,0,0,0,0,0,0
U007475,2026-01-14,Search,21,1,1,1,0,0,0
U007507,2026-01-14,Referral,109,1,1,0,1,0,0
U007517,2026-01-14,Referral,108,1,1,1,0,0,1
U007578,2026-01-14,Search,13,0,0,0,0,0,0
U007638,2026-01-14,Organic,37,1,1,1,1,0,0
U007706,2026-01-14,Search,47,1,1,0,0,0,0
U007759,2026-01-14,Search,158,1,1,0,0,0,0
U007824,2026-01-14,Search,38,1,1,0,0,0,0
U007910,2026-01-14,Paid Social,29,1,1,0,0,0,0
U007959,2026-01-14,Paid Social,19,1,1,1,0,0,0
U007976,2026-01-14,Paid Social,220,1,1,0,0,0,0
U008025,2026-01-14,Referral,37,1,1,0,1,0,0
U008163,2026-01-14,Paid Social,83,0,0,0,0,0,0
U008425,2026-01-14,Organic,12,1,1,1,1,0,0
U008434,2026-01-14,Search,135,1,1,1,1,0,0
U008445,2026-01-14,Organic,60,0,0,0,0,0,0
U008503,2026-01-14,Search,24,1,1,0,1,0,0
U008559,2026-01-14,Referral,35,1,1,0,1,0,1
U008582,2026-01-14,Search,396,1,0,1,0,0,0
U008594,2026-01-14,Paid Social,37,1,1,1,0,1,1
U008599,2026-01-14,Organic,22,0,0,0,0,0,0
U008662,2026-01-14,Paid Social,82,1,0,0,0,0,0
U008857,2026-01-14,Organic,286,1,1,1,1,0,0
U008983,2026-01-14,Referral,210,1,0,0,0,0,0
U008997,2026-01-14,Organic,161,0,0,1,0,0,0
U009023,2026-01-14,Search,144,0,0,0,0,0,0
U009067,2026-01-14,Organic,40,1,0,0,0,0,0
U009087,2026-01-14,Search,65,0,0,1,1,0,1
U009151,2026-01-14,Paid Social,85,1,0,0,0,0,0
U009214,2026-01-14,Search,24,1,1,1,0,0,0
U009226,2026-01-14,Search,21,1,1,0,0,0,0
U009312,2026-01-14,Search,108,1,0,0,1,0,0
U009336,2026-01-14,Paid Social,24,1,1,0,0,0,0
U009384,2026-01-14,Paid Social,123,0,0,0,0,1,0
U009396,2026-01-14,Referral,318,1,1,0,0,0,0
U009437,2026-01-14,Referral,38,1,1,1,0,0,0
U009526,2026-01-14,Organic,90,0,0,0,0,0,0
U009549,2026-01-14,Referral,136,0,0,0,0,0,0
U009552,2026-01-14,Paid Social,28,1,1,0,0,0,0
U009557,2026-01-14,Referral,61,0,0,0,0,1,0
U009574,2026-01-14,Search,214,0,0,1,0,0,0
U009665,2026-01-14,Paid Social,33,1,1,0,0,0,0
U009694,2026-01-14,Paid Social,66,1,0,0,1,0,0
U009695,2026-01-14,Organic,37,1,1,0,0,0,0
U009708,2026-01-14,Paid Social,262,0,0,0,0,0,1
U009855,2026-01-14,Paid Social,59,1,0,1,0,0,0
U009883,2026-01-14,Organic,62,1,1,1,0,1,0
U000048,2026-01-15,Organic,21,1,1,0,0,0,0
U000077,2026-01-15,Referral,122,1,1,1,1,1,0
U000131,2026-01-15,Referral,148,1,0,1,0,0,0
U000138,2026-01-15,Organic,34,1,1,0,0,0,1
U000162,2026-01-15,Paid Social,11,1,1,1,0,0,0
U000187,2026-01-15,Paid Social,50,0,0,1,0,0,0
U000245,2026-01-15,Paid Social,211,1,0,0,0,0,0
U000300,2026-01-15,Organic,53,1,0,0,1,0,0
U000330,2026-01-15,Paid Social,58,1,1,0,0,1,0
U000481,2026-01-15,Referral,516,0,0,0,0,1,0
U000519,2026-01-15,Search,32,1,1,0,0,0,0
U000611,2026-01-15,Paid Social,57,1,1,0,0,0,0
U000643,2026-01-15,Organic,103,1,0,0,0,0,0
U000646,2026-01-15,Search,169,1,1,0,0,0,0
U000670,2026-01-15,Organic,156,1,1,0,0,1,1
U000683,2026-01-15,Paid Social,46,0,0,0,1,0,0
U000750,2026-01-15,Organic,130,1,1,0,0,0,0
U000780,2026-01-15,Search,45,0,0,1,0,1,0
U000884,2026-01-15,Organic,189,1,1,1,0,0,0
U000888,2026-01-15,Paid Social,46,1,1,1,0,0,0
U000919,2026-01-15,Paid Social,105,0,0,0,0,0,0
U000923,2026-01-15,Paid Social,69,1,1,1,0,0,0
U001024,2026-01-15,Paid Social,34,0,0,0,0,1,0
U001052,2026-01-15,Search,264,0,0,0,1,0,0
U001125,2026-01-15,Paid Social,76,0,0,0,0,0,0
U001225,2026-01-15,Organic,30,1,1,1,0,0,0
U001279,2026-01-15,Referral,47,1,1,1,0,0,0
U001387,2026-01-15,Paid Social,30,1,1,0,0,0,0
U001496,2026-01-15,Paid Social,245,0,0,0,0,0,0
U001517,2026-01-15,Paid Social,62,1,1,0,0,0,0
U001554,2026-01-15,Paid Social,125,1,0,0,1,0,0
U001574,2026-01-15,Search,65,1,0,0,0,0,0
U001635,2026-01-15,Organic,85,1,0,0,1,0,0
U001746,2026-01-15,Referral,148,1,1,0,0,1,0
U001843,2026-01-15,Referral,25,0,0,1,0,0,0
U001915,2026-01-15,Search,34,0,0,0,0,0,0
U002026,2026-01-15,Paid Social,11,1,1,1,0,0,0
U002060,2026-01-15,Search,151,0,0,0,0,0,0
U002278,2026-01-15,Organic,265,1,1,1,0,0,0
U002289,2026-01-15,Search,624,1,1,1,0,0,0
U002386,2026-01-15,Organic,269,1,1,1,0,0,0
U002457,2026-01-15,Search,64,0,0,0,1,1,0
U002513,2026-01-15,Organic,160,1,1,0,0,0,0
U002581,2026-01-15,Search,104,0,0,1,0,0,0
U002618,2026-01-15,Paid Social,269,1,1,0,1,0,0
U002639,2026-01-15,Search,245,1,1,1,0,0,0
U002670,2026-01-15,Referral,184,1,1,1,1,0,0
U002765,2026-01-15,Organic,186,0,0,1,0,1,0
U002769,2026-01-15,Organic,47,0,0,0,0,0,0
U002797,2026-01-15,Organic,72,0,0,0,1,1,0
U002827,2026-01-15,Paid Social,44,1,1,1,0,0,0
U002860,2026-01-15,Organic,21,1,1,0,1,0,0
U002926,2026-01-15,Organic,223,0,0,1,0,0,0
U002948,2026-01-15,Organic,22,0,0,1,0,0,0
U002968,2026-01-15,Search,66,1,1,0,1,1,0
U003086,2026-01-15,Search,8,0,0,0,0,0,0
U003119,2026-01-15,Search,10,0,0,0,1,0,1
U003271,2026-01-15,Search,443,1,1,1,0,0,1
U003436,2026-01-15,Referral,105,1,0,0,1,1,0
U003446,2026-01-15,Referral,33,0,0,1,0,0,0
U003525,2026-01-15,Organic,41,1,1,0,0,1,0
U003559,2026-01-15,Referral,65,1,1,0,1,0,0
U003650,2026-01-15,Referral,77,0,0,1,0,1,0
U003687,2026-01-15,Search,33,0,0,0,0,0,0
U003693,2026-01-15,Paid Social,30,0,0,0,1,0,0
U003726,2026-01-15,Organic,238,1,1,1,0,1,0
U003737,2026-01-15,Paid Social,129,0,0,0,0,0,0
U003806,2026-01-15,Paid Social,82,0,0,1,0,0,0
U003919,2026-01-15,Paid Social,31,1,1,0,1,0,0
U003984,2026-01-15,Referral,369,1,1,1,0,0,0
U003986,2026-01-15,Organic,70,0,0,0,1,0,0
U004027,2026-01-15,Organic,30,1,0,0,1,0,0
U004045,2026-01-15,Organic,67,0,0,0,1,0,0
U004090,2026-01-15,Search,518,1,1,0,0,0,0
U004109,2026-01-15,Organic,45,1,1,1,0,0,0
U004165,2026-01-15,Search,55,1,0,0,0,0,0
U004198,2026-01-15,Paid Social,24,0,0,0,0,0,0
U004214,2026-01-15,Referral,77,0,0,1,1,0,0
U004261,2026-01-15,Organic,195,0,0,0,0,0,0
U004324,2026-01-15,Organic,128,1,1,0,0,1,0
U004398,2026-01-15,Paid Social,114,1,1,0,0,0,0
U004410,2026-01-15,Search,789,1,1,0,1,0,0
U004433,2026-01-15,Search,68,1,1,0,1,0,0
U004497,2026-01-15,Search,665,1,0,0,0,0,0
U004510,2026-01-15,Organic,190,1,0,1,0,0,0
U004512,2026-01-15,Referral,247,1,0,0,1,0,0
U004620,2026-01-15,Referral,19,0,0,0,0,0,0
U004648,2026-01-15,Organic,267,1,1,0,0,0,1
U004834,2026-01-15,Search,206,0,0,0,0,0,1
U004856,2026-01-15,Search,93,1,1,1,0,0,0
U004899,2026-01-15,Referral,40,0,0,0,1,0,0
U004964,2026-01-15,Organic,43,1,1,0,1,0,0
U005010,2026-01-15,Search,50,1,0,0,1,0,0
U005013,2026-01-15,Search,51,0,0,0,0,0,0
U005200,2026-01-15,Organic,146,1,0,0,1,0,0
U005325,2026-01-15,Search,148,0,0,0,0,0,0
U005339,2026-01-15,Organic,42,1,1,0,0,0,0
U005394,2026-01-15,Paid Social,26,0,0,0,0,0,0
U005411,2026-01-15,Organic,88,1,1,1,0,1,0
U005436,2026-01-15,Organic,1643,0,0,0,1,0,0
U005457,2026-01-15,Organic,136,0,0,0,0,0,1
U005467,2026-01-15,Organic,81,1,1,1,0,0,0
U005498,2026-01-15,Organic,16,0,0,1,0,1,0
U005594,2026-01-15,Paid Social,48,1,0,0,0,0,0
U005759,2026-01-15,Search,201,1,0,1,1,0,1
U005775,2026-01-15,Search,270,1,1,1,0,0,0
U005780,2026-01-15,Referral,18,1,1,0,0,1,0
U005790,2026-01-15,Referral,158,1,1,1,1,0,0
U005905,2026-01-15,Search,95,0,0,0,1,0,1
U006030,2026-01-15,Paid Social,27,0,0,0,0,0,0
U006077,2026-01-15,Referral,267,1,1,1,0,0,0
U006084,2026-01-15,Organic,99,1,1,1,0,0,0
U006133,2026-01-15,Paid Social,1236,0,0,0,1,0,0
U006143,2026-01-15,Referral,111,1,1,0,0,1,0
U006212,2026-01-15,Organic,60,1,1,0,0,0,0
U006276,2026-01-15,Search,188,1,1,0,0,0,0
U006321,2026-01-15,Search,45,0,0,0,0,0,0
U006448,2026-01-15,Organic,33,0,0,1,1,0,0
U006477,2026-01-15,Paid Social,196,1,0,0,0,1,0
U006577,2026-01-15,Organic,26,1,1,0,0,0,0
U006647,2026-01-15,Organic,91,1,1,0,0,0,0
U006715,2026-01-15,Organic,53,1,1,0,0,0,1
U006910,2026-01-15,Referral,67,1,1,1,0,1,0
U006948,2026-01-15,Search,18,1,0,0,0,0,0
U007076,2026-01-15,Organic,488,1,0,0,1,0,0
U007235,2026-01-15,Organic,73,0,0,0,0,0,0
U007290,2026-01-15,Paid Social,79,1,1,1,0,0,0
U007403,2026-01-15,Search,43,0,0,0,1,0,0
U007404,2026-01-15,Paid Social,85,1,1,0,0,0,0
U007454,2026-01-15,Search,193,0,0,0,0,0,0
U007461,2026-01-15,Organic,49,1,1,1,1,1,0
U007487,2026-01-15,Organic,117,1,1,0,0,0,1
U007529,2026-01-15,Paid Social,139,1,1,0,0,1,0
U007587,2026-01-15,Organic,134,0,0,0,0,0,0
U007862,2026-01-15,Organic,39,1,0,0,0,0,0
U007960,2026-01-15,Organic,109,1,1,0,1,0,0
U008030,2026-01-15,Paid Social,216,1,1,0,1,0,0
U008175,2026-01-15,Search,12,1,1,0,0,0,0
U008243,2026-01-15,Referral,46,1,1,1,1,0,0
U008254,2026-01-15,Organic,839,0,0,0,0,0,0
U008285,2026-01-15,Organic,60,1,1,0,0,0,0
U008404,2026-01-15,Search,126,0,0,0,0,0,0
U008439,2026-01-15,Organic,88,1,0,0,0,0,0
U008444,2026-01-15,Paid Social,123,0,0,0,0,0,0
U008518,2026-01-15,Organic,103,1,0,0,1,1,0
U008526,2026-01-15,Organic,39,1,0,0,0,0,0
U008534,2026-01-15,Paid Social,23,0,0,0,0,1,0
U008564,2026-01-15,Organic,85,1,1,0,1,0,0
U008612,2026-01-15,Organic,86,1,0,0,0,0,0
U008728,2026-01-15,Referral,220,0,0,0,0,0,0
U008744,2026-01-15,Search,109,0,0,1,0,0,0
U008973,2026-01-15,Paid Social,276,1,1,1,1,0,0
U008977,2026-01-15,Paid Social,135,1,1,1,0,1,1
U009092,2026-01-15,Paid Social,74,1,0,1,0,0,0
U009126,2026-01-15,Organic,107,1,1,0,1,0,0
U009169,2026-01-15,Paid Social,62,1,1,0,0,0,0
U009176,2026-01-15,Paid Social,43,1,0,0,0,0,0
U009262,2026-01-15,Organic,170,1,0,1,0,0,0
U009333,2026-01-15,Referral,253,1,1,0,0,1,0
U009366,2026-01-15,Organic,43,0,0,0,1,0,0
U009404,2026-01-15,Paid Social,434,0,0,0,0,0,1
U009417,2026-01-15,Referral,319,0,0,1,1,0,0
U009515,2026-01-15,Organic,28,0,0,0,0,0,0
U009776,2026-01-15,Organic,84,0,0,0,0,1,0
U009872,2026-01-15,Search,48,0,0,1,0,0,0
U009876,2026-01-15,Referral,454,1,1,1,0,0,0
U009884,2026-01-15,Paid Social,152,1,1,1,0,0,0
U009932,2026-01-15,Referral,91,1,1,1,0,0,0
U010000,2026-01-15,Search,84,0,0,1,0,0,0
U000003,2026-01-16,Paid Social,35,1,0,0,0,0,0
U000088,2026-01-16,Paid Social,72,1,1,1,0,0,0
U000139,2026-01-16,Search,136,0,0,0,0,1,0
U000263,2026-01-16,Organic,129,1,1,0,0,0,0
U000337,2026-01-16,Search,233,1,1,1,1,0,0
U000341,2026-01-16,Search,2600,1,1,1,1,0,0
U000374,2026-01-16,Paid Social,119,0,0,0,0,0,0
U000413,2026-01-16,Paid Social,34,0,0,0,0,0,0
U000585,2026-01-16,Paid Social,64,0,0,0,0,0,0
U000595,2026-01-16,Organic,46,1,0,1,0,0,0
U000681,2026-01-16,Paid Social,46,1,0,0,0,0,0
U000709,2026-01-16,Organic,29,1,1,0,0,0,0
U000764,2026-01-16,Search,74,0,0,0,0,0,0
U000805,2026-01-16,Referral,70,0,0,0,0,0,0
U001000,2026-01-16,Organic,48,0,0,0,0,1,0
U001156,2026-01-16,Paid Social,173,1,0,0,0,0,0
U001162,2026-01-16,Paid Social,124,1,1,1,0,1,0
U001262,2026-01-16,Search,165,1,1,0,0,0,0
U001270,2026-01-16,Organic,41,0,0,0,0,0,0
U001271,2026-01-16,Paid Social,16,0,0,0,0,0,0
U001437,2026-01-16,Paid Social,19,1,1,0,0,0,0
U001446,2026-01-16,Organic,127,1,1,0,0,0,0
U001480,2026-01-16,Paid Social,134,0,0,1,1,0,0
U001516,2026-01-16,Search,134,0,0,1,0,0,0
U001541,2026-01-16,Paid Social,84,1,1,0,0,0,0
U001619,2026-01-16,Paid Social,152,1,1,0,0,1,0
U001629,2026-01-16,Referral,18,0,0,0,0,0,0
U001672,2026-01-16,Referral,38,0,0,0,0,0,0
U001697,2026-01-16,Organic,41,1,0,0,0,0,0
U001700,2026-01-16,Referral,549,1,1,0,0,1,0
U001712,2026-01-16,Paid Social,20,0,0,0,0,0,0
U001737,2026-01-16,Referral,16,1,1,1,0,0,0
U001765,2026-01-16,Paid Social,36,1,1,0,0,0,0
U001798,2026-01-16,Organic,16,0,0,0,1,1,0
U001836,2026-01-16,Search,73,1,1,0,0,1,0
U001874,2026-01-16,Organic,70,0,0,1,0,0,0
U001926,2026-01-16,Paid Social,164,1,1,0,0,0,0
U002075,2026-01-16,Paid Social,175,0,0,1,1,0,0
U002101,2026-01-16,Paid Social,61,1,1,0,0,0,0
U002167,2026-01-16,Organic,76,1,1,0,0,0,0
U002201,2026-01-16,Paid Social,192,1,1,0,1,0,0
U002207,2026-01-16,Referral,19,1,0,0,0,0,0
U002229,2026-01-16,Paid Social,52,1,1,0,0,0,0
U002311,2026-01-16,Organic,19,1,0,0,0,0,0
U002346,2026-01-16,Organic,34,0,0,0,1,1,0
U002350,2026-01-16,Organic,65,0,0,0,0,0,0
U002449,2026-01-16,Organic,52,1,1,1,1,0,0
U002464,2026-01-16,Organic,65,1,0,0,1,0,0
U002583,2026-01-16,Referral,88,1,0,0,0,0,0
U002822,2026-01-16,Organic,63,1,1,0,0,1,0
U002956,2026-01-16,Organic,307,1,0,0,1,1,0
U003003,2026-01-16,Organic,162,1,1,0,0,0,0
U003301,2026-01-16,Search,28,0,0,0,0,0,0
U003453,2026-01-16,Referral,237,1,0,0,1,0,0
U003494,2026-01-16,Search,239,0,0,0,0,0,0
U003509,2026-01-16,Paid Social,23,1,0,1,1,1,0
U003630,2026-01-16,Referral,108,1,0,0,0,0,0
U003773,2026-01-16,Referral,385,1,0,0,0,0,0
U004172,2026-01-16,Paid Social,81,0,0,1,0,0,0
U004388,2026-01-16,Organic,65,1,1,0,0,1,0
U004416,2026-01-16,Organic,188,1,1,0,0,0,0
U004427,2026-01-16,Referral,237,0,0,0,0,0,0
U004455,2026-01-16,Organic,370,1,1,0,0,0,0
U004537,2026-01-16,Organic,34,1,1,0,0,0,0
U004584,2026-01-16,Search,48,1,1,0,0,0,0
U004621,2026-01-16,Paid Social,132,1,1,0,1,0,0
U004716,2026-01-16,Paid Social,20,1,0,0,0,0,0
U004861,2026-01-16,Organic,563,0,0,1,0,1,1
U004945,2026-01-16,Search,69,1,1,0,0,1,0
U004948,2026-01-16,Search,322,1,1,1,0,0,0
U004975,2026-01-16,Organic,52,1,1,1,0,1,0
U005133,2026-01-16,Paid Social,80,0,0,0,1,1,0
U005187,2026-01-16,Search,130,1,0,0,0,0,0
U005246,2026-01-16,Organic,27,0,0,1,0,0,0
U005681,2026-01-16,Organic,553,1,1,0,0,0,0
U005688,2026-01-16,Paid Social,34,1,1,0,0,1,0
U005767,2026-01-16,Paid Social,175,0,0,0,0,0,0
U005796,2026-01-16,Search,565,1,1,0,0,0,0
U005931,2026-01-16,Search,37,0,0,0,0,0,0
U005990,2026-01-16,Paid Social,215,1,1,0,1,0,0
U006056,2026-01-16,Search,66,1,1,0,0,0,1
U006123,2026-01-16,Paid Social,54,0,0,0,0,1,0
U006139,2026-01-16,Organic,102,1,1,0,0,1,0
U006182,2026-01-16,Paid Social,581,0,0,0,0,0,0
U006337,2026-01-16,Search,21,0,0,0,0,0,0
U006377,2026-01-16,Paid Social,244,0,0,0,0,1,0
U006461,2026-01-16,Paid Social,95,1,0,0,0,0,0
U006558,2026-01-16,Organic,102,0,0,0,0,0,0
U006591,2026-01-16,Referral,399,0,0,1,0,0,0
U006626,2026-01-16,Search,82,1,1,1,0,0,0
U006629,2026-01-16,Paid Social,145,1,1,0,0,0,0
U006778,2026-01-16,Search,161,1,1,1,1,0,1
U006797,2026-01-16,Referral,59,1,1,1,0,1,0
U006806,2026-01-16,Search,153,0,0,0,0,0,0
U006824,2026-01-16,Organic,65,1,1,0,0,0,0
U007004,2026-01-16,Referral,71,0,0,1,0,0,0
U007050,2026-01-16,Organic,5,1,1,0,0,0,0
U007123,2026-01-16,Search,22,1,1,1,0,0,0
U007144,2026-01-16,Referral,89,1,1,0,1,0,0
U007175,2026-01-16,Referral,47,0,0,0,0,0,0
U007180,2026-01-16,Referral,21,0,0,0,1,0,1
U007198,2026-01-16,Referral,85,0,0,0,0,0,0
U007207,2026-01-16,Paid Social,49,0,0,0,0,0,0
U007210,2026-01-16,Organic,171,0,0,1,0,0,0
U007223,2026-01-16,Organic,24,0,0,0,0,0,0
U007275,2026-01-16,Referral,13,1,0,1,0,0,0
U007306,2026-01-16,Paid Social,814,0,0,0,1,0,0
U007394,2026-01-16,Paid Social,162,1,1,0,0,0,0
U007433,2026-01-16,Paid Social,21,0,0,0,0,0,0
U007451,2026-01-16,Organic,214,1,0,1,0,0,0
U007500,2026-01-16,Organic,155,1,1,0,0,0,1
U007604,2026-01-16,Search,129,1,1,1,0,0,0
U007643,2026-01-16,Organic,237,1,1,0,0,1,0
U007670,2026-01-16,Referral,96,0,0,0,0,0,0
U007804,2026-01-16,Referral,40,1,1,1,0,1,0
U007821,2026-01-16,Search,192,1,1,1,0,0,0
U007885,2026-01-16,Organic,36,0,0,0,1,0,0
U007895,2026-01-16,Organic,45,1,1,0,0,0,0
